============================================================
GENERATING AUGMENTED FORGED IMAGES
============================================================
Source: /home/swatson/work/MachineLearning/kaggle/ScientificImageForgeryDetection/train_images/forged
Output images: /home/swatson/work/MachineLearning/kaggle/ScientificImageForgeryDetection/train_images/forged_augmented
Output masks: /home/swatson/work/MachineLearning/kaggle/ScientificImageForgeryDetection/train_masks_augmented
Augmentations per image: 3

Found 2751 forged images
  Progress: 0/2751
Error augmenting 10296.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (81, 113)
Error augmenting 9732.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (713, 152)
Error augmenting 9807.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 9807.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 9967.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (346, 620)

============================================================
AUGMENTATION COMPLETE
============================================================
Original forged images: 2751
Skipped (no mask or error): 0
Augmented images generated: 7486
Output: /home/swatson/work/MachineLearning/kaggle/ScientificImageForgeryDetection/train_images/forged_augmented
Masks: /home/swatson/work/MachineLearning/kaggle/ScientificImageForgeryDetection/train_masks_augmented

Total forged data available: 10237
